P Wave Onset Error,S Wave Onset Error,Coda Error,S-P Lag,Distance from Epicenter (km)
-6.090000152587891,-6.529999885559082,26.56000022888184,5.93,71.15999999999998
-0.26999998092651367,-12.220000381469726,-2.7399999999999984,0.6500000000000004,7.800000000000003
-2.809999942779541,-12.409999313354492,-2.7399999999999984,2.87,34.44
-6.909999847412109,-0.21999999999999886,0.8199990844726557,17.94,215.28
-7.179999828338623,0.05000083923339815,-3.980000305175782,16.61,199.31999999999996
-0.23999977111816406,-0.1300004577636713,18.64000022888184,12.88,154.56
-7.679999828338623,0.020000305175781108,-1.5999997711181635,20.02,240.23999999999998
-0.34999990463256836,-0.1300000762939444,-4.130000381469726,5.890000000000001,70.67999999999999
-0.48000001907348633,-11.34999969482422,26.46000022888184,0.4499999999999993,5.399999999999991
-0.21000003814697266,-0.19999938964843622,-3.0000009155273446,12.9,154.79999999999998
-5.840000152587891,0.010000000000001563,-2.099999313354491,17.6,211.2
-4.070000171661377,-0.04000007629394453,3.350000305175783,14.700000000000001,176.4
-3.069999933242798,-0.039999923706053764,2.240000915527343,7.360000000000001,88.32000000000001
-7.220000267028809,0.8500004196167001,-4.040000915527344,13.260000000000002,159.12
-8.140000343322754,-0.1499992370605483,-3.7000006103515624,15.29,183.47999999999996
-5.010000228881836,0.45000019073486364,-1.4600005340576168,11.41,136.92
-3.1500000953674316,-0.11999973297119126,26.38000022888184,12.56,150.72
-5.190000057220459,-0.260000114440917,-1.7699997711181652,12.31,147.72
-0.21000003814697266,7.629394538355427e-07,0.5900003051757814,11.510000000000002,138.12
-2.9000000953674316,-8.530000076293945,26.81000022888184,3.0399999999999996,36.47999999999999
-6.880000114440918,-0.23000030517578196,-5.750000915527345,19.33,231.95999999999995
-6.720000267028809,0.1400003814697275,-3.319999923706053,14.260000000000002,171.12
-4.730000019073486,0.3299998855590829,-2.2600005340576175,14.440000000000001,173.28
-5.789999961853027,0.09000045776367216,-3.079999542236326,16.61,199.31999999999996
